Timestamp,Mode,Front_Dist_cm,Left_Dist_cm,Right_Dist_cm,Action,Notes
12:03:34.755,lidar,70.6,43.0,74.5,DRIVE,L=0.58 R=0.58
12:03:34.772,lidar,70.6,43.0,100.8,DRIVE,L=0.58 R=0.58
12:03:34.788,lidar,70.6,43.0,112.6,DRIVE,L=0.58 R=0.58
12:03:34.804,lidar,70.6,43.0,112.6,DRIVE,L=0.58 R=0.58
12:03:34.820,lidar,70.6,43.0,112.6,DRIVE,L=0.58 R=0.58
12:03:34.836,lidar,70.6,58.8,112.6,DRIVE,L=0.44 R=0.44
12:03:34.852,lidar,49.6,38.2,112.6,DRIVE,L=0.44 R=0.44
12:03:34.869,lidar,62.5,38.2,92.3,DRIVE,L=0.55 R=0.55
12:03:34.885,lidar,62.5,38.2,105.5,DRIVE,L=0.55 R=0.55
12:03:34.901,lidar,62.5,38.2,105.5,DRIVE,L=0.55 R=0.55
12:03:34.917,lidar,62.5,38.2,105.5,DRIVE,L=0.55 R=0.55
12:03:34.933,lidar,62.5,68.2,105.5,DRIVE,L=0.36 R=0.36
12:03:34.949,lidar,37.5,34.6,105.5,DRIVE,L=0.36 R=0.36
12:03:34.966,lidar,55.5,34.6,88.7,DRIVE,L=0.52 R=0.52
12:03:34.982,lidar,55.5,34.6,100.8,DRIVE,L=0.52 R=0.52
12:03:34.998,lidar,55.5,34.6,100.8,DRIVE,L=0.52 R=0.52
12:03:35.015,lidar,55.5,34.6,100.8,DRIVE,L=0.52 R=0.52
12:03:35.031,lidar,55.5,53.6,100.8,DRIVE,L=0.36 R=0.36
12:03:35.047,lidar,31.2,30.7,100.8,DRIVE,L=0.34 R=0.34
12:03:35.063,lidar,49.9,30.7,81.7,DRIVE,L=0.50 R=0.50
12:03:35.080,lidar,49.9,30.7,99.7,DRIVE,L=0.50 R=0.50
12:03:35.096,lidar,49.9,30.7,99.7,DRIVE,L=0.50 R=0.50
12:03:35.112,lidar,49.9,30.7,99.7,DRIVE,L=0.50 R=0.50
12:03:35.128,lidar,49.9,38.7,99.7,DRIVE,L=0.43 R=0.43
12:03:35.144,lidar,49.9,27.0,99.7,DRIVE,L=0.53 R=0.53
12:03:35.161,lidar,43.7,28.2,52.4,DRIVE,L=0.40 R=0.40
12:03:35.177,lidar,43.7,28.2,96.1,DRIVE,L=0.47 R=0.47
12:03:35.193,lidar,43.7,28.2,97.9,DRIVE,L=0.47 R=0.47
12:03:35.209,lidar,43.7,28.2,97.9,DRIVE,L=0.47 R=0.47
12:03:35.225,lidar,43.7,28.2,97.9,DRIVE,L=0.47 R=0.47
12:03:35.242,lidar,43.7,25.1,97.9,DRIVE,L=0.49 R=0.49
12:03:35.258,lidar,32.4,24.0,97.9,DRIVE,L=0.41 R=0.41
12:03:35.274,lidar,37.7,24.0,83.3,DRIVE,L=0.45 R=0.45
12:03:35.290,lidar,37.7,24.0,94.7,DRIVE,L=0.45 R=0.45
12:03:35.307,lidar,37.7,24.0,94.7,DRIVE,L=0.45 R=0.45
12:03:35.323,lidar,37.7,24.0,94.7,DRIVE,L=0.45 R=0.45
12:03:35.339,lidar,37.7,24.3,94.7,DRIVE,L=0.45 R=0.45
12:03:35.355,lidar,24.7,22.3,94.7,DRIVE,L=0.41 R=0.41
12:03:35.371,lidar,33.2,22.3,79.0,DRIVE,L=0.43 R=0.43
12:03:35.388,lidar,33.2,22.3,91.2,DRIVE,L=0.43 R=0.43
12:03:35.404,lidar,33.2,22.3,91.2,DRIVE,L=0.43 R=0.43
12:03:35.420,lidar,33.2,22.3,91.2,DRIVE,L=0.43 R=0.43
12:03:35.436,lidar,33.2,22.1,91.2,DRIVE,L=0.43 R=0.43
12:03:36.453,lidar,20.9,12.4,87.7,DRIVE,L=0.50 R=0.50
12:03:36.469,lidar,20.5,12.2,22.1,DRIVE,L=0.18 R=0.18
12:03:36.485,lidar,20.5,12.2,80.7,DRIVE,L=0.50 R=0.50
12:03:36.501,lidar,20.5,12.2,87.2,DRIVE,L=0.50 R=0.50
12:03:36.517,lidar,20.5,12.2,87.2,DRIVE,L=0.50 R=0.50
12:03:36.533,lidar,20.5,12.2,87.2,DRIVE,L=0.50 R=0.50
12:03:36.550,lidar,20.5,11.6,87.2,DRIVE,L=0.50 R=0.50
